epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,15240.9,0.84866,0.4021,1.12373,0.89682,0.86367,0.91226,0.52812,1.45969,0.64301,1.72857,0.000318825,0.000318825,0.000318825
183,15322.4,0.84658,0.40273,1.12108,0.89698,0.86292,0.91237,0.52753,1.45938,0.64372,1.72828,0.000296546,0.000296546,0.000296546
184,15403.7,0.84302,0.40025,1.11852,0.89798,0.86172,0.91221,0.52736,1.45903,0.64414,1.7283,0.000275441,0.000275441,0.000275441
185,15485.3,0.84782,0.40559,1.12592,0.89617,0.86197,0.91217,0.52682,1.45941,0.64438,1.72868,0.000255513,0.000255513,0.000255513
186,15566.7,0.84169,0.39881,1.11742,0.8944,0.86082,0.91004,0.52689,1.45915,0.6443,1.72893,0.000236769,0.000236769,0.000236769
187,15648.1,0.83903,0.39875,1.11532,0.89497,0.86034,0.91,0.52782,1.45946,0.64469,1.72934,0.000219212,0.000219212,0.000219212
188,15729.7,0.84523,0.40256,1.11737,0.89568,0.86029,0.90999,0.52734,1.45908,0.64443,1.72891,0.000202847,0.000202847,0.000202847
189,15811.2,0.83688,0.3986,1.11445,0.89595,0.8601,0.91002,0.5271,1.45895,0.64514,1.72878,0.000187678,0.000187678,0.000187678
190,15892.7,0.83514,0.39848,1.11769,0.89597,0.86007,0.90982,0.52705,1.45881,0.64554,1.72875,0.000173709,0.000173709,0.000173709
191,15974.2,0.78771,0.35157,1.10706,0.89516,0.86036,0.90961,0.52641,1.45921,0.64602,1.72922,0.000160943,0.000160943,0.000160943
192,16055.1,0.77696,0.34904,1.09581,0.89541,0.86033,0.90936,0.52651,1.45893,0.64653,1.72895,0.000149383,0.000149383,0.000149383
193,16135.8,0.77748,0.34655,1.10065,0.89449,0.86169,0.90984,0.52653,1.45893,0.64648,1.72894,0.000139032,0.000139032,0.000139032
194,16216.8,0.77469,0.34834,1.10371,0.89425,0.86155,0.90959,0.5261,1.45925,0.64624,1.72942,0.000129893,0.000129893,0.000129893
195,16297.4,0.77444,0.34478,1.09679,0.89346,0.86086,0.90893,0.52652,1.45903,0.64655,1.72959,0.000121968,0.000121968,0.000121968
196,16378.3,0.77084,0.34535,1.0972,0.89424,0.86134,0.90917,0.52685,1.45937,0.64718,1.73057,0.000115259,0.000115259,0.000115259
197,16459,0.77007,0.34356,1.09594,0.89532,0.86173,0.90974,0.5264,1.45907,0.64665,1.73067,0.000109768,0.000109768,0.000109768
198,16539.9,0.76873,0.34255,1.09224,0.89145,0.86267,0.90939,0.52632,1.4588,0.64685,1.73069,0.000105495,0.000105495,0.000105495
199,16621.3,0.76794,0.33966,1.09337,0.89303,0.86237,0.90886,0.52606,1.45912,0.64764,1.73156,0.000102443,0.000102443,0.000102443
